Mo,LK_CODE,Date,Month,day,year,doy,OP,NO3,NH3,TP,TKN,TNTP,X16SRNA,CYANA,MCYE,CyrA,SxtA,Nodul,D_Asp3_RR,MC_RR,MC_YR,MC_HTyR,MC_LR,D_Asp3_LR,MC_HiLR,MC_WR,MC_LA,MC_LY,MC_LW,MC_LF,SUM,ELISA,Sensored,PPIA,Sensored_1,Anatoxin,Cylindro,S_D_Asp3_RR,S_MC_RR,S_Nodul,S_MC_YR,S_MC_HtyR,S_MC_LR,S_D_Asp3LR,S_MC_HilR,S_MC_WR,S_MC_LA,S_MC_LY,S_MC_LW,S_MC_LF,S_SUM,S_ELISA,S_EL_CENS,wtemp,pH,DO,conduc,turb,chloro,phyco,Dates,TN,month,fiveday,threeday,sevenday,thirtyday,Lat,Long,Lake.Name,Network,Max_Depth,Open_clos,Zebra,LkArea,WtShArea,LkWshRatio,Water,Developed,Barren,Forest,Shrubs,Herbaceous,Agriculture,Wetlands,MusselMass,MusselNum,ecoregion,precip3,temp3,precip5,temp5,precip7,temp7,precip30,temp30,hobotemp,hobolight,surveyor,network,open
September,BOG,20170907,9,7,2017,250,0.0072,0,0.0488,0.032,0.712,22.25,363380.7422,58.55689453,358.1184387,0,0,0,0,0,0,0,0.00842,0,0,0,0.14988,0,0,0,0.158292,0.221,1,NA,NA,0,0,0,0,0,0,0,4.1555,0,0,0,6.642000000000001,0,0,0,10.797500000000001,42.045,1,20.1,8.31,7.41,645,19.2,0.11,0.02,2017-09-07,0.712,September,2017-09-02,2017-09-04,2017-08-31,2017-08-08,42.61582,-83.50474,Bogie Lake,1,12,Closed,Present,0.300444341,2.299314682,0.130666908,0.12606112050860485,0.4422750425538755,0.016977928688130084,0.29202037346540827,4.244482172684819e-4,0.014006791169555496,0,0.10823429539715733,0.040285799,0.301029996,Southern Michigan/Northern Indiana Drift Plains,NA,NA,NA,NA,NA,NA,11.766666666666666,NaN,22.11813812,23.55555556,2,1,Closed
September,BRI,20170907,9,7,2017,250,0.0527,0,0.0435,0.062,2.211,35.66129032258064,1553492.188,97.9520332,42.50983047,0,0,0,0,0.30623,0,0,0.07261,0.26338,0,0.00475,0,0,0,0,0.646961,3.303,1,NA,NA,0,0,0,4.552,0,0,0,3.7075,91.941,0,0,1.1665,0,0,0,9.425999999999998,157.5,-1,19.74,8.73,9.01,664,83.8,1.41,3.17,2017-09-07,2.211,September,2017-09-02,2017-09-04,2017-08-31,2017-08-08,42.52092,-83.79456,Brighton Lake,3,7,Open,Present,0.63816438,45.297,0.014088447,0.0548387791548773,0.518189846418405,0.003360113726401956,0.19327115687015975,5.60018954400326e-4,0.010855752041860822,0.08333512826255518,0.13558920457133972,0,0,Southern Michigan/Northern Indiana Drift Plains,1.3375,10.55,1.0454545454545454,12.216666666666667,0.7666666666666666,11.8625,1.9823529411764704,15.964516129032258,22.60213272,83.80277778,2,3,Open
September,CAD,20170908,9,8,2017,251,0.0215,0,0,0.066,0.423,6.409090909090908,622630.1172,48.3806543,11191.44531,0,0,0,0.0454,1.32379,0.17907,0.02986,0.34809,0.0055,0.01702,0.02949,0.06722,0,0,0,2.045432,2.501,1,NA,NA,0,0,0,14.392,0,4.436,0,7.374,0,0,0,2.5315,0,0,0,28.7335,157.5,-1,16.81,8.24,8.38,133,13.8,1.43,0.8,2017-09-08,0.423,September,2017-09-03,2017-09-05,2017-09-01,2017-08-09,44.24239,-85.40419,Lake Cadillac,3,8,Open,Absent,4.550486012,161.4964927,0.028176996,0.13826625524840083,0.13826625524840083,0.001261501394699424,0.34934323515204413,0.032720638047405826,0.05849232768529265,0.10855326457333869,0.17309652265041767,2.451095312,3.21212758,Northern Lakes and Forests,4.15,8.0625,3.4611111111111112,10.65,2.595833333333333,9.58125,1.6516129032258065,13.009677419354839,20.7800625,1179.968194,1,3,Open
September,COL,20170908,9,8,2017,251,0.0123,0,0.0428,0.036,0.471,13.083333333333334,761640,37.6302334,16.99584198,0,0,0,0,0,0,0,0.01067,0,0,0,0.00532,0,0,0,0.015985,0,0,NA,NA,0,0,0,0,0,0,0,4.307,0,0,0,8.8245,0,0,0,13.1315,28.08,1,18.64,8.61,8.03,346,5.32,1.32,0.2,2017-09-08,0.471,September,2017-09-03,2017-09-05,2017-09-01,2017-08-09,43.66486,-84.95386,Coldwater Lake,3,28,Open,Present,1.15051424,145.688,0.007897111,0.02214941812367256,0.0748028594861716,8.039716194836313e-4,0.3581425575487068,0.018739238501737268,0.06819019288710627,0.3000824070826073,0.15708935475051458,2.334465413,3.390073424,Northern Lakes and Forests,3.216666666666667,9.975,2.361111111111111,11.933333333333334,1.7708333333333333,10.9,2.150537634408602,14.461290322580645,21.77116667,1281.075556,1,3,Open
September,DEE,20170907,9,7,2017,250,0.0125,0,0.0278,0.035,0.298,8.514285714285712,NA,NA,NA,0,0,0,0,0,0,0,0.06941,0,0,0,0.10666,0,0,0,0.176072,0.3175,1,NA,NA,0,0,0,0,0,0,0,4.2715,0,0,0,3.177,0,0,0,7.448499999999999,71.55,1,18.56,8.74,9.4,202,1.95,0.52,0.08,2017-09-07,0.298,September,2017-09-02,2017-09-04,2017-08-31,2017-08-08,45.16184,-84.98026,Deer Lake,1,7,Closed,Present,1.847301676,8.953421036,0.206323557,0.22312969619299278,0.11967766520463953,0.0025046281171386534,0.36872481762624093,0.005662637482566081,0.04355874985988534,0.1273004464811625,0.10944135903537401,0.412880358,1.805898653,North Central Hardwood Forests,9.6,16.65,6.4,18.516666666666666,4.8,18.675,3.393548387096774,22.596774193548388,21.49437778,1590.926944,1,1,Closed
September,FOR,20170908,9,8,2017,251,0.0279,0.416,0.1661,0.028,0.449,30.892857142857142,2504982.031,39.28015723,4438.277832,0,0,0,0.01485,1.13622,0.40686,0,0.69523,0.01593,0.01887,0.03519,0.32611,0,0,0,2.649263,4.745,1,NA,NA,0,0,0,2.679,0,1.278,0,4.2785,0,0,0,2.371,0,0,0,10.6065,48.81,1,22.02,8.41,9.08,658,21.7,0.41,0.24,2017-09-08,0.865,September,2017-09-03,2017-09-05,2017-09-01,2017-08-09,42.20675,-83.97195,Ford Lake,3,9,Open,Present,3.850366877,50.73743793,0.075888083,0.10041567239086586,0.4957855438098017,0.0018666769300356083,0.14629358785776544,0.0011546455237313332,0.009468093295503887,0.20437225775584905,0.04064352243644705,0.725249891,1.335038979,Huron/Erie Lake Plains,3.725,12.8375,3.4125,14.616666666666667,2.559375,14.225,2.7443548387096772,17.888709677419353,22.59492593,30.78611111,2,3,Open
September,HOU,20170906,9,6,2017,249,0.0165,0.157,0.0454,0.063,0.612,12.206349206349207,139190.5762,16.87913086,22818.31055,0,0,0,0,0,0,0,0.01234,0,0,0,0.09877,0,0,0,0.111103,0.1695,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2.9445,0,0,0,2.9445,10.935,1,17.98,8.82,13.17,231,5.98,1.68,0.38,2017-09-06,0.769,September,2017-09-01,2017-09-03,2017-08-30,2017-08-07,44.37367,-84.80032,Houghton Lake,3,6,Open,Absent,66.98795222,576.1544,0.116267362,0.22755231513568747,0.09277218850128355,0.0013619800885789353,0.353469407055164,0.041067765276674335,0.04705437925767452,0.005895137696367922,0.23082682698856918,0,0,Northern Lakes and Forests,5.25,12.833333333333334,3.609375,10.744444444444445,2.895,10.583333333333334,2.2936305732484077,13.135483870967741,20.48693472,1833.294722,1,3,Open
September,HUD,20170908,9,8,2017,251,0.0224,0,0.188,0.049,0.891,18.183673469387756,1079391.25,8.102250732,8499.390625,0,0,0,0,0.04032,0,0,0.02619,0.08957,0,0,0.00961,0,0,0,0.165686,0.9315,1,NA,NA,0,0,0,3.425,0,0,0,5.2285,5.719,0,0,2.142,0,0,0,10.7955,157.5,-1,19.72,8.16,7.36,279,34.4,0.89,1.39,2017-09-08,0.891,September,2017-09-03,2017-09-05,2017-09-01,2017-08-09,41.83611,-84.24632,Hudson Lake,3,8,Open,Present,2.077441037,27.7744,0.074796973,0.06622423541077528,0.04294392359172605,0.004951016538960983,0.17714807405896407,0.016187366131056743,0.00832192141838848,0.5683486076737712,0.11587485517635716,0,0,Eastern Corn Belt Plains,0.8363636363636363,8.6,1.4214285714285713,8.6,1.1333333333333333,8.6,1.7632183908045977,13.325925925925926,22.70637886,114.8347222,2,3,Open
September,INT,20170907,9,7,2017,250,0.0067,0.009,0.0171,0.032,0.207,6.75,171466.7188,0.814172699,3775.571045,0,0,0,0,0,0,0,0.01838,0,0,0,0.03393,0,0,0,0.052307,0,0,NA,NA,0,0,0,0,0,3.1565,0,61.26,8.886,1.7795,0,462.275,3.3635,0,0.5995,532.4340000000001,157.5,-1,19.64,8.67,10.15,258,3.24,0.67,0.08,2017-09-07,0.216,September,2017-09-02,2017-09-04,2017-08-31,2017-08-08,45.02323,-85.2361,Intermediate lake,3,6,Open,Absent,5.98479707,67.04018263,0.089271789,0.0984799953368705,0.07688835827922152,0.001121076233202419,0.5198153864391627,0.009303476791492135,0.057830062317316265,0.18189097894084863,0.054670665661885894,0.533663135,1.762583555,North Central Hardwood Forests,8.96,15.766666666666667,6.4,15.766666666666667,4.71578947368421,16.825,3.3662650602409636,21.16842105263158,21.52405139,2218.272083,1,3,Open
September,LGL,20170908,9,8,2017,251,0,0,0.0123,0.044,0.423,9.613636363636363,88146.62109,0.480578476,50254.47656,0,0,0,0,0,0,0,0.1247,0,0,0,0.11188,0,0,0,0.236583,0.473,1,NA,NA,0,0,0,0,0,0,0,7.0875,0.872,0,0,11.323,0,0,0,18.4105,49.62,1,20.12,8.73,8.44,299,15.4,1.12,0.54,2017-09-08,0.423,September,2017-09-03,2017-09-05,2017-09-01,2017-08-09,44.86364,-85.99722,Little Glen Lake,3,38,Open,Present,19.65131553,108.0896906,0.181805641,0.24040320101631762,0.04844012500866024,0.026834907964977516,0.5280723305277127,0.009032281373925291,0.08901313294138019,0.03385299058753606,0.02435103057949041,0.318960229,1.679497705,North Central Hardwood Forests,7.375,13.35,7.375,14.12,4.916666666666666,14.12,2.46,17.115,21.02817917,2233.2225,1,3,Open
September,LIM,20170907,9,7,2017,250,0.0112,0.728,0.0259,0.059,0.912,27.79661016949153,523291.3281,51.56694141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.45149999999999996,0,0,0,0.45149999999999996,46.2,1,17.34,8.49,9.98,167,1.93,0.21,0.03,2017-09-07,1.6400000000000001,September,2017-09-02,2017-09-04,2017-08-31,2017-08-08,41.78902,-84.37453,Lime Lake,3,21,Open,Present,0.289701391,1.4772,0.196115212,0.11441798944061578,0.10119047618463588,0,0.052910052908726385,0.0019841269843313422,0.007936507933259724,0.6375661375559125,0.08399470899251843,0.302569011,1.457045768,Eastern Corn Belt Plains,0,8.7,0,8.7,0,10,2.192307692307692,13.42962962962963,22.6015625,63.79861111,2,3,Open
September,LRO,20170908,9,8,2017,251,0.008,0,0.095,0.051,0.939,18.41176470588235,110043.8574,22.8022793,22.08337646,0,0,0,0,0,0,0,0,0,0,0,0.01838,0,0,0,0.018375,0,0,NA,NA,0,0,0,0,0,0,0,1.045,0,0,0,6.4195,0,0,0,7.4645,26.54,1,20.2,8.65,8.29,324,33.1,0.67,0.04,2017-09-08,0.939,September,2017-09-03,2017-09-05,2017-09-01,2017-08-09,41.90823,-84.35094,Little Round Lake,1,NA,Closed,Present,0.119032017,1.420892209,0.083772728,0.08442004120369086,0.07343857238006112,0.0048043925874844485,0.1207961564973779,0,0,0.6039807824165708,0.11256005491481492,0.015988105,1.290446851,Eastern Corn Belt Plains,1.225,NaN,0.98,NaN,0.7,NaN,1.3066666666666666,NaN,22.71406713,105.5847222,2,1,Closed
September,MAN,20170908,9,8,2017,251,0.0044,0,0.0271,0.056,0.455,8.125,1169809.375,19.23865137,350.6672344,0,0,0,0,0,0,0,0.08722,0,0,0,0.85164,0,0,0,0.93886,2.6415,1,NA,NA,0,0,0,0,0.2765,0,0,1.295,0,0,0,8.135,0,0,0,9.7065,25.815,1,19.1,8.35,8.98,368,16.9,0.9,0.82,2017-09-08,0.455,September,2017-09-03,2017-09-05,2017-09-01,2017-08-09,42.9232,-84.19924,Manitou Lake,3,NA,Open,Present,0.305469538,9.930299998,0.03076136,0.07002360345968227,0.07907159716276932,0,0.1471282454748637,4.917387883076331e-4,0.0042289535799091464,0.6215578284917842,0.07749803304268377,0,0,Southern Michigan/Northern Indiana Drift Plains,3,NaN,2.2166666666666663,NaN,1.6624999999999999,NaN,1.4709677419354839,NaN,21.48901806,74.82388889,1,3,Open
September,MAR,20170906,9,6,2017,249,0.0138,0,0.0245,0.044,0.317,7.204545454545455,NA,NA,NA,0,0,0,0,0,0,0,0.0424,0,0,0,0.06849,0,0,0,0.110889,0,0,NA,NA,0,0,0,0,0,0,0,5.551,0,0,0,7.5375,0,0,0,13.0885,67.005,1,18.61,8.6,12.65,259,2.89,0.42,0,2017-09-06,0.317,September,2017-09-01,2017-09-03,2017-08-30,2017-08-07,44.66172,-84.79524,Lake Margrethe,4,19,Open,Present,7.72560254,43.1615,0.178992911,0.1824597914415222,0.11837491800335213,0.011491392765794731,0.4102517700795594,0.05537584545694927,0.07964801954577404,0.0066505304585974655,0.13574773224845071,0,0,Northern Lakes and Forests,8.2,12.625,5.466666666666667,11.016666666666667,4.1,10,2.3806451612903223,13.029032258064516,20.68768333,1213.3075,1,4,Open
September,NEP,20170908,9,8,2017,251,0.0111,0,0.0254,0.028,0.293,10.464285714285714,103913.8965,12.17771704,467173.9375,0,0,0,0,0.00305,0.01348,0,0.08527,0,0,0,0.14878,0,0,0,0.250579,0.357,1,NA,NA,0,0,0,0,0,0,0,0.4825,0,0,0,2.3165,0,0,0,2.799,3.435,1,17.85,9.15,8.41,410.7,0.96,0.401,0.042,2017-09-08,0.293,September,2017-09-03,2017-09-05,2017-09-01,2017-08-09,43.01302,-83.3649,Lake Nepessing,1,6,Closed,Present,1.711538676,12.05202097,0.142012587,0.14716125377150388,0.20118247344738827,4.049566696093523e-4,0.20118247344738827,7.289220053632173e-4,0.011905726090946039,0.2852514780834823,0.1521827164843186,0.253749808,0.954291151,Southern Michigan/Northern Indiana Drift Plains,2.225,10.425,1.7,12.316666666666666,1.275,11.600000000000001,2.906451612903226,16.24516129032258,21.76757778,303.4541667,3,1,Closed
September,ORE,20170907,9,7,2017,250,0.0155,0.38,0.035,0.037,0.832,32.75675675675676,333555.8984,37.92914063,2312.569336,0,0,0,0,0.03289,0,0,0.02289,0.03443,0,0,0.00618,0,0,0,0.096399,0.2785,1,NA,NA,0,0,0,0,0,0,0,1.1515,4.631,0,0,1.7525,0,0,0,2.904,23.5,1,20.28,8.37,8.1,644,9.95,0.45,0.3,2017-09-07,1.212,September,2017-09-02,2017-09-04,2017-08-31,2017-08-08,42.47948,-83.80124,Ore Lake,3,25,Open,Present,0.903226284,10.2674,0.087970303,0.07447213239690219,0.6992581319733016,0.00361422864752755,0.0657218946114974,5.706676811526594e-4,0.0015217804835285047,0.027867605096759188,0.12697355910933095,2.706830735,3.780015369,Southern Michigan/Northern Indiana Drift Plains,2.5444444444444443,10.45,2.058333333333333,10.116666666666667,1.54375,10.3,3.07,13.88,22.27879552,96.88888889,2,3,Open
September,PAR,20170913,9,13,2017,256,0.0067,0,0,0.044,0.522,11.863636363636365,116271.0449,4.774230469,2278.288574,0,0,0,0,0,0,0,0.08893,0,0.00434,0,0.26336,0,0,0,0.356626,0,0,NA,NA,0,0,0,0,0,0,0,18.006,0,0,0,26.263,0,0,0,44.269000000000005,157.5,-1,NA,NA,NA,NA,NA,NA,NA,2017-09-13,0.522,September,2017-09-08,2017-09-10,2017-09-06,2017-08-14,45.69658,-84.74617,Paradise Lake,3,6,Open,Present,7.688966619,77.5989,0.099086026,0.09882104258044995,0.06556613863499779,0.0016986046284040662,0.2114825672542885,0.011449853418324885,0.06445890006649542,0.10805641884630081,0.4384664745707387,1.155333,2.776757422,Northern Lakes and Forests,0,10.975,0.058823529411764705,10.183333333333334,0.4565217391304348,10.55,2.140909090909091,14.1,19.68598611,1561.655833,4,3,Open
September,PLA,20170907,9,7,2017,250,0.0102,0,0,0.035,0.209,5.971428571428571,33585.37109,1.116974579,779.4345703,0,0,0,0,0,0,0,0.0197,0,0,0,0.022,0,0,0,0.041694,0,0,NA,NA,0,0,0,0,0,0,0,9.755,0,0,0,16.9355,0,0,0,26.6905,111.63,1,17.86,8.7,10.74,207,2.66,0.27,0.01,2017-09-07,0.209,September,2017-09-02,2017-09-04,2017-08-31,2017-08-08,44.69286,-86.07597,Platte Lake,3,27,Open,Present,10.08184014,468.8984857,0.021501115,0.07546839907500895,0.06717345283720778,0.002626906431974545,0.5490130366947579,0.021924885454316388,0.12664311748446905,0.0970602377619264,0.06008996426033887,1.733539107,3.359209804,North Central Hardwood Forests,6.153333333333333,14.125,4.786363636363636,13.9625,3.703333333333333,13.519047619047619,2.4205357142857142,16.646913580246913,20.56912083,469.7569444,1,3,Open
September,PON,20170907,9,7,2017,250,0.0158,0,0.0134,0.055,0.722,13.127272727272727,446176.5234,4.917734253,616.4282837,0,0,0,0,0.35391,0.056710000000000003,0.00437,0.25587,0,0.00641,0.00459,0.10674,0,0,0,0.788601,1.2825,1,NA,NA,0,0,0,2.34,0,0,0,4.058,0,0,0,3.0625,0,0,0,9.4605,55.77,1,20.23,8.34,8.1,341,12.7,0.6,0.14,2017-09-07,0.722,September,2017-09-02,2017-09-04,2017-08-31,2017-08-08,42.66647,-83.44554,Pontiac Lake,3,9,Open,Present,2.31460823,54.51160001,0.042460838,0.07062298604060085,0.20177228791510948,0.003938417471951953,0.3660042963911441,0.0030254206942547106,0.04498746866790935,0.10075187970827808,0.20889724311075136,1.680466961,2.475193628,Southern Michigan/Northern Indiana Drift Plains,0.7736842105263158,8.875,0.8333333333333334,10.533333333333333,0.6514285714285715,10.1125,2.452112676056338,14.119354838709677,21.99686188,60.79444444,2,3,Open
September,POS,20170908,9,8,2017,251,0.0037,0.089,0.0909,0.069,0.581,9.71014492753623,206367.5195,9.218993408,11148.02734,0,0,0,0,0,0.00349,0,0.00969,0,0,0,0.00794,0,0,0,0.02112,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2.0445,0,0,0,2.0445,5.81,1,20.34,8.01,6.85,325,5.14,0.57,0.04,2017-09-08,0.6699999999999999,September,2017-09-03,2017-09-05,2017-09-01,2017-08-09,41.89637,-84.30748,Posey lake,3,14,Open,Absent,0.524415419,20.7275,0.025300466,0.03238409036983215,0.05577783005562281,2.353494939550275e-4,0.16276771003991808,0.0036714521057755888,0.0052718286658657585,0.6005648388518979,0.13932690041713247,2.463606776,3.064102894,Eastern Corn Belt Plains,1.225,NaN,0.98,NaN,0.7,NaN,1.3066666666666666,NaN,22.65197068,33.73611111,2,3,Open
September,ROU,20170908,9,8,2017,251,0.0018,0,0.0617,0.131,1.221,9.320610687022901,161404.834,15.26066309,18912.2168,0,0,0.00275,0,0,0,0,0,0,0,0,0,0,0,0,0.002749,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1.653,0,0,0,1.653,1.85,1,19.98,7.98,7.88,366,23.5,0.43,0.06,2017-09-08,1.221,September,2017-09-03,2017-09-05,2017-09-01,2017-08-09,42.06897,-84.13289,Round Lake,4,NA,Open,Present,0.252108218,1.697487833,0.148518424,0.09164265131828896,0.09164265131828896,0.016714697406057223,0.5054755042814295,0,0.0028818443799678048,0.008645533141674959,0.28299711815429257,0,0,Southern Michigan/Northern Indiana Drift Plains,2.1,13.05,1.32,13.875,0.9428571428571428,12.2,2,14.995652173913044,NA,NA,2,4,Open
September,SAN,20170906,9,6,2017,249,0.0137,0,0.0627,0.055,0.571,10.381818181818181,426550,0.858239777,3747.94043,0,0,0,0,0.07157,0.04974,0,0.56148,0.0064,0.01291,0,0.06179,0,0,0,0.763877,0.863,1,NA,NA,0,0,0,0.9115,0,4.364,0,18.8545,0,0,0,2.8025,0,0,0,26.932500000000005,44.805,1,20.09,7.89,10.1,389,12.6,3.12,0.19,2017-09-06,0.571,September,2017-09-01,2017-09-03,2017-08-30,2017-08-07,43.6978,-84.38123,Sanford Lake,3,6,Open,Absent,4.972455172,87.8610484,0.056594535,0.06794774622061968,0.08346337331819052,0.0029314726474166377,0.3128093093400056,0.026249498423020164,0.04042757144903575,0.15124392532840011,0.3149271032733116,2.455837848,3.354981381,Huron/Erie Lake Plains,2.7874999999999996,12.1,1.8583333333333332,9.916666666666666,1.311764705882353,10.7,1.9815384615384615,14.087096774193549,22.09615972,166.3026389,1,3,Open
September,SIL,20170907,9,7,2017,250,0,0,0,0.031,0.333,10.741935483870968,64754.60938,0.992757202,5952.776367,0,0,0,0,0,0,0,0.10164,0,0,0,0.16865,0,0,0,0.270294,0.5535,1,NA,NA,0,0,0,0,0,0,0,2.139,0,0,0,3.0865000000000005,0,0,0,5.2255,9.66,1,18.92,8.42,9.74,216,1.06,0.37,0.08,2017-09-07,0.333,September,2017-09-02,2017-09-04,2017-08-31,2017-08-08,44.68697,-85.67697,Silver Lake,1,27,Closed,Present,2.31015776,22.27124159,0.103728288,0.11904970634001688,0.27860085911221266,0.009993863417473972,0.10511089679675296,0.006268081001764834,0.08709564302469999,0.3691592881714803,0.02472166213559833,0.381259521,2.084627601,North Central Hardwood Forests,7.975,13.325,5.958333333333333,12.033333333333333,4.625,11.525,2.5016129032258063,14.125806451612904,21.41355417,2781.258611,1,1,Closed
September,STO,20170908,9,8,2017,251,0.0097,0,0.0249,0.021,0.129,6.142857142857142,252346.9141,13.4867417,3754.733643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1.605,0,0,0,1.605,5.075,1,19.72,9.33,9.77,490,0.21,0.976,0.061,2017-09-08,0.129,September,2017-09-03,2017-09-05,2017-09-01,2017-08-09,42.718047,-83.085909,Stony Creek Lake,3,7,Open,Absent,1.918592443,176.1018,0.010894792,0.05465295401755303,0.1843172675212897,0.016945020116415323,0.34291777953038993,0.00211120100185067,0.02490773885161989,0.21431183713424873,0.15983620182663266,0,0,Southern Michigan/Northern Indiana Drift Plains,1.325,NaN,1.2,NaN,0.96,NaN,2.9326923076923075,NaN,20.90882778,1335.135,3,3,Open
September,SUG,20170907,9,7,2017,250,0.0129,0.289,0.0405,NA,NA,NA,1270.198746,0.145913281,39785.49219,0,0,0,0,0,0,0,0.04458,0,0,0,0.06276,0,0,0,0.107338,0.2445,1,NA,NA,0,0,0,0,0,0,0,0.0038535000000000006,0,0,0,0.0092315,0,0,0,0.013085000000000001,47.925,1,20.72,8.36,7.96,589,3.37,0.09,0.02,2017-09-07,NA,September,2017-09-02,2017-09-04,2017-08-31,2017-08-08,42.61488,-83.49445,Sugden Lake,1,13,Closed,Absent,0.271585937,0.919129894,0.295481562,0.2743644067402285,0.3114406779536067,0.0063559322032012795,0.22881355932392863,0.007415254237249046,0,0.05614406780019035,0.11546610174159555,0,0,Southern Michigan/Northern Indiana Drift Plains,NA,NA,NA,NA,NA,NA,11.766666666666666,NaN,22.12658565,53.50555556,2,1,Closed
September,WIX,20170907,9,7,2017,250,0.0078,0.075,0.043,0.029,0.617,23.86206896551724,50591.78223,2.739759888,99.86422729,0,0,0,0,0,0,0,0.00916,0,0,0,0,0,0,0,0.009157,0,0,NA,NA,0,0,0,0,0,0,0,8.6425,0,0,0,2.2565,0,0,0,10.899000000000001,33.445,1,16.48,8.6,9.01,1.61,1.4,0.32,0.02,2017-09-07,0.692,September,2017-09-02,2017-09-04,2017-08-31,2017-08-08,43.87968,-84.31687,Wixom Lake,3,12,Open,Present,2.066420339,1174.4515,0.001759477,0.019547290044294705,0.06182149395915416,8.609749790661739e-4,0.37712864847685024,0.050450973039343504,0.06910321477770316,0.1372399103602074,0.2838474943633806,2.686471456,3.302660093,Northern Lakes and Forests,3.325806451612903,12.141666666666667,2.32,11.766666666666667,1.8,11.070833333333333,2.0594202898550726,14.261290322580646,21.77845556,194.9784722,1,3,Open
September,WTL,20170906,9,6,2017,249,0.0073,0,0.0275,0.045,0.319,7.0888888888888895,67700.02441,0.444569916,38.05423737,0,0,0,0,0,0,0,0.01512,0,0,0,0.04298,0,0,0,0.058094,0,0,NA,NA,0,0,0,0,0,0,0,1.1005,0,0,0,2.1825,0,0,0,3.2830000000000004,6.95,1,20.01,8.11,10.74,330,4.97,3.29,0.07,2017-09-06,0.319,September,2017-09-01,2017-09-03,2017-08-30,2017-08-07,44.87898,-84.32854,West Twin Lake,4,8,Open,Present,5.278479725,29.06347536,0.181619014,0.31271419932563593,0.1512331160664746,5.375982798240498e-4,0.4050467038190632,0.01992473624191245,0.08225253679621161,0.007996774411220911,0.02029433505965724,0,0,Northern Lakes and Forests,8.95,10.725,5.966666666666667,9.466666666666667,4.475,10.5125,2.306896551724138,13.037931034482758,20.17261111,632.6815278,1,4,Open
October,BEA,20171004,10,4,2017,277,0,0.058,0.0435,0.052,0.306,7,78076.35742,NA,3.406664848,0,0,0,0,0,0,0,0.002446,0,0,0,0,0,0,0,0.002446,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1.283,0,0,0,1.283,NA,NA,19.54,8.51,7.94,149,0.77,0.115,0.03,2017-10-04,0.364,October,2017-09-29,2017-10-01,2017-09-27,2017-09-04,44.73095,-84.94995,Bear Lake,1,16,Closed,Present,1.290895362,3.014285397,0.42825917,0.43533225275242166,0.08298217178887388,0,0.4064829822559416,0.02171799027504877,0.03533225284806777,0,0.018152350079646423,0,0,Northern Lakes and Forests,3.9,9.925,5.375,8.291666666666666,4.0625,8.79375,3,10.708064516129033,19.77137281,163.5364035,1,1,Closed
October,BEL,20171006,10,6,2017,279,0.0137,1.839,0.1196,0.085,1.211,35.882352941176464,1639772.813,NA,25510.41211,0,0,0,0,1.50629,0.457569,0,0.869372,0.057913,0.031735,0.032,0.051189,0.01075,0,0,3.0168180000000002,4.833,1,NA,NA,0,0,0,3.0190000000000006,0,2.243,0,3.558,2.047,0,0,1.517,0,0,0,10.337,NA,NA,21.68,8.55,7.79,1458,14.6,0.59,0.18,2017-10-06,3.05,October,2017-10-01,2017-10-03,2017-09-29,2017-09-06,42.21442,-83.50166,Belleville Lake,3,9,Open,Absent,1.805893298,46.39763641,0.038922097,0.10793303609663513,0.7099562547022369,7.571296373631982e-4,0.07989820813468684,4.2062757640865466e-4,0.008118112222790852,0.041642130067904425,0.05127450156197407,0,0,Huron/Erie Lake Plains,2.357142857142857,NaN,1.5,NaN,1.2142857142857142,NaN,0.48813559322033895,NaN,20.89665165,4.1621621620000004,2,3,Open
October,BOG,20171008,10,8,2017,281,0.035,0.066,0.079,0.051,0.653,14.098039215686278,382103.0469,NA,65.08322906,0,0,0,0,0,0,0,0,0.020137,0,0,0.009727,0,0,0,0.029864,0.197,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1.5455,0,0,0,1.5455,NA,NA,20.2,8.48,6.51,666,6.24,0.24,0.02,2017-10-08,0.7190000000000001,October,2017-10-03,2017-10-05,2017-10-01,2017-09-08,42.61582,-83.50474,Bogie Lake,1,12,Closed,Present,0.300444341,2.299314682,0.130666908,0.12606112050860485,0.4422750425538755,0.016977928688130084,0.29202037346540827,4.244482172684819e-4,0.014006791169555496,0,0.10823429539715733,0.040285799,0.301029996,Southern Michigan/Northern Indiana Drift Plains,9.4,NaN,9.4,NaN,3.1333333333333333,NaN,2.35,NaN,19.80017647,33.85882353,2,1,Closed
