Mo,LK_CODE,Date,Month,day,year,doy,OP,NO3,NH3,TP,TKN,TNTP,X16SRNA,MCYE,Nodul,D_Asp3_RR,MC_RR,MC_YR,MC_HTyR,MC_LR,D_Asp3_LR,MC_HiLR,MC_WR,MC_LA,MC_LY,MC_LW,MC_LF,SUM,ELISA,S_D_Asp3_RR,S_MC_RR,S_Nodul,S_MC_YR,S_MC_HtyR,S_MC_LR,S_D_Asp3LR,S_MC_HilR,S_MC_WR,S_MC_LA,S_MC_LY,S_MC_LW,S_MC_LF,S_SUM,S_ELISA,wtemp,pH,DO,conduc,turb,chloro,phyco,TN,Max_Depth,LkArea,WtShArea,LkWshRatio,Water,Developed,Barren,Forest,Shrubs,Herbaceous,Agriculture,Wetlands,MusselMass,MusselNum,ecoregion,precip3,temp3,precip5,temp5,precip7,temp7,precip30,temp30,hobotemp,hobolight,surveyor
August,POS,20170803,8,3,2017,215,-2.0315170514460648,-0.8013429130455774,-1.38933983691012,-1.408935392973501,-0.24108810760202645,16.81081081081081,5.6198951066601115,1.3010299956639813,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8239087409443188,0,0,0,0,0,0,0,0,0,0.4776999283321308,0,0,0,0.4776999283321308,0.952792443044092,27.63,8.57,2.0561804233421404,2.5453194893517352,1.2124539610402758,0.29885307640970665,-1.0969100130080565,-0.13194363817695845,14,0.18310333287942004,1.337009758595462,0.025300466,0.03238409036983215,0.05577783005562281,2.353494939550275e-4,0.16276771003991808,0.0036714521057755888,0.0052718286658657585,0.6005648388518979,0.13932690041713247,2.463606776,3.064102894,Eastern Corn Belt Plains,0.13830269816628143,NaN,0.09691001300805642,NaN,0.07463361829690418,NaN,0.47226875192525036,NaN,25.40532781,1.3843023378879935,2
August,ROU,20170803,8,3,2017,215,-2.0861861476162833,-1.3979400086720375,-1.2365720064370627,-1.5228787452803376,-0.09258863922541381,26.357142857142858,5.098284515084234,1.3010299956639813,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8239087409443188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.33,8.31,0.9498777040368748,2.553895157605228,1.1878026387184193,-0.07058107428570727,-0.7958800173440752,-0.06854212931099496,NA,0.09764186597439245,0.43095949447714366,0.148518424,0.09164265131828896,0.09164265131828896,0.016714697406057223,0.5054755042814295,0,0.0028818443799678048,0.008645533141674959,0.28299711815429257,0,0,Southern Michigan/Northern Indiana Drift Plains,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,2
August,SAN,20170802,8,2,2017,214,NA,-1.3979400086720375,-0.826813731587726,-1.1804560644581312,-0.1624115617644887,9.65625,5.9692712520786,2.7908983068271165,-1.5228787452803376,-1.5228787452803376,-0.9915275806972779,-0.8964357199490429,-1.5228787452803376,-0.2974143860731257,-1.278931698202841,-1.2888679276931583,-1.5228787452803376,-1.0323116495466875,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.10793880586231908,-0.10596099919539108,0,0.33415205299228645,0,0,0,1.0816892790667991,0,0,0,0.667032464412468,0,0,0,1.2272051758332827,1.7255032688593155,25.92,8.56,1.0421815945157662,2.510558414150438,1.1306553490220306,0.41664050733828095,-0.721246399047171,-0.13430394008392949,6,0.7761528987105555,1.9487114328261763,0.056594535,0.06794774622061968,0.08346337331819052,0.0029314726474166377,0.3128093093400056,0.026249498423020164,0.04042757144903575,0.15124392532840011,0.3149271032733116,2.455837848,3.354981381,Huron/Erie Lake Plains,0.27009628142033043,15.3,0.313515707212041,14.65,0.6875814154066062,15.5,0.4003798717291367,16.703225806451613,24.46938978,2.587204771491297,1
August,SIL,20170803,8,3,2017,215,-2.309803919971486,-1.3979400086720375,-1.7746907182741372,-1.5528419686577808,-0.5072396109731625,9.26923076923077,5.063194261847539,2.3370023958648924,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.7819373821736253,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.512663620066111,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.35422415061083135,-0.1381670023420551,0,0,0,0,0,0.3439007122496062,0,0,0,0.6347291080813305,0,0,0,0.7419390777291989,1.1254812657005941,24.29,8.66,1.0098756337121602,2.371086342494794,0.21218760440395784,-0.3565473235138126,-1.2218487496163564,-0.4473317838878068,27,0.5198486924659802,1.3668195548080513,0.103728288,0.11904970634001688,0.27860085911221266,0.009993863417473972,0.10511089679675296,0.006268081001764834,0.08709564302469999,0.3691592881714803,0.02472166213559833,0.381259521,2.084627601,North Central Hardwood Forests,1.1029479680053735,18.75,0.943659364828903,17.5,0.8772273251482077,17.4375,0.5697383713380837,17.266666666666666,23.40395833,2.756184224314654,1
August,STO,20170802,8,2,2017,214,-1.9136401693252518,-1.3979400086720375,-2.221848749616356,-1.6197887582883939,-0.7619538968712046,4.681818181818182,5.675635514652039,1.3010299956639813,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3730440485645528,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3776823391661557,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.2654401784205238,-0.8239087409443188,0,0,0,0,0,0,0,0,0,0.4163075870598826,0,0,0,0.4163075870598826,1.0856472882968564,26.8,8.8,1.0199466816788423,2.7007123683433525,0.30319605742048883,-0.11861534322942716,-1.0268721464003012,-0.6595558851598816,7,0.4651734536334913,2.2482229752278773,0.010894792,0.05465295401755303,0.1843172675212897,0.016945020116415323,0.34291777953038993,0.00211120100185067,0.02490773885161989,0.21431183713424873,0.15983620182663266,0,0,Southern Michigan/Northern Indiana Drift Plains,0,NaN,0,NaN,0,NaN,0.6686459213766146,NaN,22.38527285,3.150311629029464,3
August,SUG,20170809,8,9,2017,221,-1.9430951486635273,-0.8664610916297825,-0.8833922560117515,-2.6989700043360187,-1.154901959985743,0,4.307193567376138,1.488098804200024,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.6976171149641456,-1.4907436984004359,-1.5228787452803376,-1.5228787452803376,-0.7158017040944814,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.43732060703653,-0.8239087409443188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.97,8.41,1.0111473607757975,2.790995502450761,1.4984484031739997,-0.7695510786217261,-1.6989700043360187,-0.6736641390712486,13,0.10434571622522075,0.28310437043025616,0.295481562,0.2743644067402285,0.3114406779536067,0.0063559322032012795,0.22881355932392863,0.007415254237249046,0,0.05614406780019035,0.11546610174159555,0,0,Southern Michigan/Northern Indiana Drift Plains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
August,WIX,20170803,8,3,2017,215,-1.9281179926938745,-1.3979400086720375,-0.9400581119380453,-1.6382721639824072,-0.11069829749368974,33.57142857142857,4.864570204091665,4.337022836703897,-1.5228787452803376,-1.1835598320438614,-0.31931102952246365,-0.18646571227403846,-1.5228787452803376,0.5562699274596301,-0.8778496805591951,-0.8458195678881761,-1.249800272170818,-0.9589232802845248,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,0.7012967901267967,0.7323937598229685,0,1.9235030669421045,0,0,0,2.4258601450778405,0,0,0,1.359835482339888,0,0,0,2.5697834282516165,1.5994463757252757,24.24,8.69,0.9334872878487055,2.2671952031459672,0.13353890837021754,-0.22184874961635637,-1.0457574905606752,-0.08565684288055926,12,0.48663168685096997,3.0702047145184572,0.001759477,0.019547290044294705,0.06182149395915416,8.609749790661739e-4,0.37712864847685024,0.050450973039343504,0.06910321477770316,0.1372399103602074,0.2838474943633806,2.686471456,3.302660093,Northern Lakes and Forests,0.813559468066619,17.416666666666668,0.6965392452931727,17.105555555555554,0.7536358799197174,17.295833333333334,0.583380360856228,17.478494623655912,24.18427957,2.713505672406921,1
August,WTL,20170802,8,2,2017,214,-2.0861861476162833,-1.3979400086720375,-0.5561114532226281,-1.3565473235138126,-0.19517932127883775,13.523809523809522,6.482902288668184,1.3927268885685669,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3735569746687053,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3790315643557103,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.2668830185579356,-0.8239087409443188,0,0,0,0,0,0.47617926248170367,0,0,0,1.030640194868632,0,0,0,1.104640726057345,3.021602716028242,27.23,8.4,1.0920184707527971,2.5010729621430503,1.4714384073892992,0.5634810853944106,-0.10237290870955855,-0.16494389827988382,8,0.7978544961299764,1.4780391839164733,0.181619014,0.31271419932563593,0.1512331160664746,5.375982798240498e-4,0.4050467038190632,0.01992473624191245,0.08225253679621161,0.007996774411220911,0.02029433505965724,0,0,Northern Lakes and Forests,0,15.4,0,15.025,0.5486964485323467,15.025,0.4536142145777752,14.9375,22.10761962,2.9856902491936768,1
September,BEA,20170906,9,6,2017,249,-2.275724130399211,-1.3979400086720375,-2.221848749616356,-1.6197887582883939,-0.46470587995722945,12.40909090909091,4.569624220058513,1.9634147291104935,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.4519793050944692,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.428174750959171,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.370284667352868,-0.8239087409443188,0,0,0,0,0,0.2675237163854614,0,0,0,0.70637635583969,0,0,0,0.773603622632923,1.048053173115609,19.98,8.71,1.130333768495006,2.260095249663711,-0.1804560644581313,-0.7958800173440752,-1.6989700043360187,-0.41005039867429227,16,0.36000525298520036,0.6036082455645568,0.42825917,0.43533225275242166,0.08298217178887388,0,0.4064829822559416,0.02171799027504877,0.03533225284806777,0,0.018152350079646423,0,0,Northern Lakes and Forests,1.009132069540472,12.5125,0.8537995758755733,9.316666666666666,0.7501225267834001,9.9,0.5869138282523281,12.283870967741935,21.02875556,2.4169567763466864,1
September,BEL,20170908,9,8,2017,251,-1.7258421507363202,-1.3979400086720375,-0.9017024635053024,-1.4685210829577449,-0.07520400420208784,24.09375,6.8303096073886795,4.531729522053496,-1.5228787452803376,-1.5228787452803376,-0.8039897134080503,-1.1788796762231764,-1.5228787452803376,-0.9609429819665563,-1.4479404658121156,-1.5228787452803376,-1.4654662439948845,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.5488770222833288,-0.2656002574794329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.26,8.17,0.8954225460394079,2.8149198319819124,1.2151085810530933,-0.27572413039921095,-0.7958800173440752,-0.0520763801682736,9,0.44807115173478473,1.675756685140577,0.038922097,0.10793303609663513,0.7099562547022369,7.571296373631982e-4,0.07989820813468684,4.2062757640865466e-4,0.008118112222790852,0.041642130067904425,0.05127450156197407,0,0,Huron/Erie Lake Plains,0.28844086835596067,NaN,0.49754392608496534,NaN,0.39525917002426614,NaN,0.5288096124995499,NaN,22.71131944,0.6561514603155925,2
September,BOG,20170907,9,7,2017,250,-1.9913998282380825,-1.3979400086720375,-1.2612194415156308,-1.4685210829577449,-0.10679324694015198,22.25,5.560385809964408,2.5776278559671697,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.4154426394743251,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.7450171211040957,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.7251681315481893,-0.43062609038495414,0,0,0,0,0,0.7122707911929066,0,0,0,0.88320703335239,0,0,0,1.0717899860149869,1.6339227121538769,20.1,8.31,0.8704039052790271,2.809566447830854,1.2835273648616936,-0.9208187539523752,-1.5228787452803376,-0.08196966321511988,12,0.11409176913177617,0.5184237396552399,0.130666908,0.12606112050860485,0.4422750425538755,0.016977928688130084,0.29202037346540827,4.244482172684819e-4,0.014006791169555496,0,0.10823429539715733,0.040285799,0.301029996,Southern Michigan/Northern Indiana Drift Plains,NA,NA,NA,NA,NA,NA,1.1060775192489603,NaN,22.11813812,1.3901497643243912,2
September,BRI,20170907,9,7,2017,250,-1.254144804826271,-1.3979400086720375,-1.3053948010664314,-1.193820026016113,0.3581252852766485,35.66129032258064,6.191314664839388,1.7959483210745621,-1.5228787452803376,-1.5228787452803376,-0.4733635393998396,-1.5228787452803376,-1.5228787452803376,-0.9888103123900086,-0.5325694957609506,-1.5228787452803376,-1.4590451910738673,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.16943635047685354,0.5381965783494542,0,0.7444494574467985,0,0,0,0.6727903286887024,1.96820734096559,0,0,0.33575869337039366,0,0,0,1.0181177205910001,2.2000292665537704,19.74,8.73,0.9552065375419417,2.8221746198983135,1.9232958406555039,0.15228834438305647,0.5024271199844326,0.3667963832867299,7,0.21435747846534559,1.6655528500750247,0.014088447,0.0548387791548773,0.518189846418405,0.003360113726401956,0.19327115687015975,5.60018954400326e-4,0.010855752041860822,0.08333512826255518,0.13558920457133972,0,0,Southern Michigan/Northern Indiana Drift Plains,0.3687516195445554,10.55,0.31078983295313745,12.216666666666667,0.24715461488112658,11.8625,0.47455903795506205,15.964516129032258,22.60213272,1.9284100781384104,2
September,CAD,20170908,9,8,2017,251,-1.6108339156354676,-1.3979400086720375,-2.221848749616356,-1.1674910872937636,-0.30715308072277,6.409090909090908,5.79424407418046,4.049661602755271,-1.5228787452803376,-1.122628654130226,0.13155130178306054,-0.6797082807604397,-1.2228632874958274,-0.42240480902268307,-1.449771646944906,-1.3277173752110794,-1.2255560310750349,-1.0122443832614767,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,0.31710850860899176,0.4234097277330934,0,1.1872950546937378,0,0.7352794480604568,0,0.9229329565552116,0,0,0,0.5479592105871862,0,0,0,1.4732460340357472,2.2000292665537704,16.81,8.24,0.9237619608287003,2.1238842934600077,1.1401936785786313,0.15836249209524964,-0.09151498112135022,-0.26841123481326123,8,0.7443310125079925,2.210843991668896,0.028176996,0.13826625524840083,0.13826625524840083,0.001261501394699424,0.34934323515204413,0.032720638047405826,0.05849232768529265,0.10855326457333869,0.17309652265041767,2.451095312,3.21212758,Northern Lakes and Forests,0.711807229041191,8.0625,0.6494430401753749,10.65,0.5557995540036036,9.58125,0.4235101237057777,13.009677419354839,20.7800625,3.0722382012915004,1
September,COL,20170908,9,8,2017,251,-1.8153085691824011,-1.3979400086720375,-1.3115801779972893,-1.4202164033831899,-0.26680273489343065,13.083333333333334,5.881761148404959,1.5681529157800635,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3907258275954124,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.4519793050944692,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.337383809179138,-0.8239087409443188,0,0,0,0,0,0.7248490876293856,0,0,0,0.9923104569847148,0,0,0,1.1501882628498123,1.4635944021870002,18.64,8.61,0.9052560487484512,2.5390886504750334,0.7267272090265723,0.12385164096708583,-0.6777807052660807,-0.23136189875238555,28,0.3325423226552568,2.1663945872792394,0.007897111,0.02214941812367256,0.0748028594861716,8.039716194836313e-4,0.3581425575487068,0.018739238501737268,0.06819019288710627,0.3000824070826073,0.15708935475051458,2.334465413,3.390073424,Northern Lakes and Forests,0.6249692707921743,9.975,0.5264828695491628,11.933333333333334,0.4426104035914985,10.9,0.4983846718001743,14.461290322580645,21.77116667,3.107913620024423,1
September,DEE,20170907,9,7,2017,250,-1.8096683018297086,-1.3979400086720375,-1.4710832997223453,-1.431798275933005,-0.43415218132648237,8.514285714285712,NA,NA,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.0025699262025287,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8643585836133316,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.6859810139053654,-0.33021838479146337,0,0,0,0,0,0.7219342108540115,0,0,0,0.6208644752651211,0,0,0,0.9267796084112343,1.8606374167737547,18.56,8.74,0.9735896234272569,2.305372868641297,0.292256071356476,-0.27572413039921095,-1.0457574905606752,-0.3829996588791011,7,0.4544334837543285,0.9979723753890067,0.206323557,0.22312969619299278,0.11967766520463953,0.0025046281171386534,0.36872481762624093,0.005662637482566081,0.04355874985988534,0.1273004464811625,0.10944135903537401,0.412880358,1.805898653,North Central Hardwood Forests,1.0253058652647702,16.65,0.8692317197309762,18.516666666666666,0.7634279935629373,18.675,0.6428154137424936,22.596774193548388,21.49437778,3.2019231334106464,1
September,FOR,20170908,9,8,2017,251,-1.5100415205751654,-0.34103515733556505,-0.7642191296724397,-1.5228787452803376,-0.28483264215154214,30.892857142857142,6.398808082319726,3.649167129452593,-1.5228787452803376,-1.348237552619889,0.06678048504863277,-0.35965771856475914,-1.5228787452803376,-0.13952423909807227,-1.3379035545820765,-1.3109576609718283,-1.185819018959813,-0.44841583063958823,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,0.428015346621494,0.6897526961391567,0,0.5657297878311269,0,0.3575537197430816,0,0.722510525890873,0,0,0,0.5277587525209719,0,0,0,1.0647012757376972,1.6973165417323834,22.02,8.41,0.9585638832219674,2.818232493783892,1.33665982345442,-0.37675070960209955,-0.6020599913279624,-0.008330992620051499,9,0.6857745894539342,1.7138049183810384,0.075888083,0.10041567239086586,0.4957855438098017,0.0018666769300356083,0.14629358785776544,0.0011546455237313332,0.009468093295503887,0.20437225775584905,0.04064352243644705,0.725249891,1.335038979,Huron/Erie Lake Plains,0.6744018128452818,12.8375,0.6446847183958789,14.616666666666667,0.5513737457591944,14.225,0.573376998503939,17.888709677419353,22.59492593,1.5022373971573124,2
September,HOU,20170906,9,6,2017,249,-1.709965388637482,-0.7055337738384071,-1.2890368810047244,-1.1870866433571443,-0.1662156253435211,12.206349206349207,5.143672231041905,4.358663974094389,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3732491463166068,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8901853043056007,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8504637525844526,-0.49552913750558103,0,0,0,0,0,0,0,0,0,0.5959919603963821,0,0,0,0.5959919603963821,1.0768224233427734,17.98,8.82,1.1199154102579911,2.363630780112138,0.7774268223893114,0.22788670461367355,-0.4089353929735008,-0.05305672930217457,6,1.832431960530673,2.7612920108991283,0.116267362,0.22755231513568747,0.09277218850128355,0.0013619800885789353,0.353469407055164,0.041067765276674335,0.04705437925767452,0.005895137696367922,0.23082682698856918,0,0,Northern Lakes and Forests,0.7958800173440752,12.833333333333334,0.6636420419942758,10.744444444444445,0.5905074620085833,10.583333333333334,0.517674885362836,13.135483870967741,20.48693472,3.2634691164239533,1
September,HUD,20170908,9,8,2017,251,-1.595166283380062,-1.3979400086720375,-0.712198270069774,-1.2924298239020635,-0.017276612331454604,18.183673469387756,6.033186940121135,3.9304085316605306,-1.5228787452803376,-1.5228787452803376,-1.1529211379342845,-1.5228787452803376,-1.5228787452803376,-1.2503409679051,-0.9223777707554804,-1.5228787452803376,-1.5228787452803376,-1.402195157595707,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.7084402440417287,0.034026523775110236,0,0.6459132750338442,0,0,0,0.7943834687844652,0.827304641089735,0,0,0.4972061807039545,0,0,0,1.0717163549408644,2.2000292665537704,19.72,8.16,0.8674674878590515,2.4456197691051043,1.53668467262093,-0.045757490560675115,0.146128035678238,0.0030294705536180575,8,0.48818974070949533,1.459006276544892,0.074796973,0.06622423541077528,0.04294392359172605,0.004951016538960983,0.17714807405896407,0.016187366131056743,0.00832192141838848,0.5683486076737712,0.11587485517635716,0,0,Eastern Corn Belt Plains,0.26395868428839875,8.6,0.3840716625248441,8.6,0.32905871926422475,8.6,0.4414152107120834,13.325925925925926,22.70637886,2.063838761459823,2
September,INT,20170907,9,7,2017,250,-2.0132282657337552,-1.3098039199714864,-1.6363880201078556,-1.4685210829577449,-0.5575202309355514,6.75,5.234230490704015,3.5792771249048885,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.315334135974139,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.1942952955661355,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.0845632275812305,-0.8239087409443188,0,0,0,0.6187277848379129,0,1.7942091163464964,0.995020606124758,0.4439666783745788,0,2.665838864729394,0.6398349803027404,0,0.20398424442012583,2.7270806932844853,2.2000292665537704,19.64,8.67,1.0068937079479006,2.411636538756469,0.5118833609788744,-0.16749108729376366,-1.0457574905606752,-0.47886191629596364,6,0.8441537930329573,1.8327654706532708,0.089271789,0.0984799953368705,0.07688835827922152,0.001121076233202419,0.5198153864391627,0.009303476791492135,0.057830062317316265,0.18189097894084863,0.054670665661885894,0.533663135,1.762583555,North Central Hardwood Forests,0.9982593384236987,15.766666666666667,0.8692317197309762,15.766666666666667,0.7570762242999991,16.825,0.6401100966287016,21.16842105263158,21.52405139,3.34621055004713,1
September,LGL,20170908,9,8,2017,251,-2.5228787452803374,-1.3979400086720375,-1.7375489102695705,-1.337242168318426,-0.30715308072277,9.613636363636363,4.945304197148329,4.701347557572369,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8105096863006325,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8480788202000948,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.5741675490016589,-0.20551195334083036,0,0,0,0,0,0.9078142936767568,0.2723058444020864,0,0,1.0907164484810987,0,0,0,1.2880367226343263,1.7043221408222353,20.12,8.73,0.9268567089496923,2.4756857129806042,1.1878026387184193,0.053078443483419765,-0.2596373105057561,-0.26841123481326123,38,1.3149477222985722,2.037783710010093,0.181805641,0.24040320101631762,0.04844012500866024,0.026834907964977516,0.5280723305277127,0.009032281373925291,0.08901313294138019,0.03385299058753606,0.02435103057949041,0.318960229,1.679497705,North Central Hardwood Forests,0.9229848157088828,13.35,0.9229848157088828,14.12,0.7720771026714505,14.12,0.5390760987927766,17.115,21.02817917,3.3491264211119454,1
September,LIM,20170907,9,7,2017,250,-1.8477116556169435,-0.11463877996848798,-1.496209316942819,-1.214670164989233,-0.00788851221305034,27.79661016949153,5.718760135997207,1.3010299956639813,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8239087409443188,0,0,0,0,0,0,0,0,0,0.16181704016769252,0,0,0,0.16181704016769252,1.6739419986340878,17.34,8.49,0.9995654882259823,2.222742476026601,0.287801729930226,-0.6575773191777937,-1.3979400086720375,0.2445245115700838,21,0.11048916824273164,0.39396107133753366,0.196115212,0.11441798944061578,0.10119047618463588,0,0.052910052908726385,0.0019841269843313422,0.007936507933259724,0.6375661375559125,0.08399470899251843,0.302569011,1.457045768,Eastern Corn Belt Plains,0,8.7,0,8.7,0,10,0.5041047444052559,13.42962962962963,22.6015625,1.8115656973254195,2
September,LRO,20170908,9,8,2017,251,-1.958607314841775,-1.3979400086720375,-0.9956786262173574,-1.275724130399211,0.003891166236910477,18.41176470588235,5.041644729428963,1.6241105771323536,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.315334135974139,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3153790219730321,-0.8239087409443188,0,0,0,0,0,0.3106933123433606,0,0,0,0.8703746391661481,0,0,0,0.9276013093257226,1.4399639359209049,20.2,8.65,0.9190780923760739,2.510558414150438,1.5199591807520685,-0.16749108729376366,-1.3010299956639813,0.023252459633711444,NA,0.04884251245105577,0.3839754527714866,0.083772728,0.08442004120369086,0.07343857238006112,0.0048043925874844485,0.1207961564973779,0,0,0.6039807824165708,0.11256005491481492,0.015988105,1.290446851,Eastern Corn Belt Plains,0.3473300153169504,NaN,0.2966651902615311,NaN,0.2304489213782739,NaN,0.3629848397370954,NaN,22.71406713,2.027694957601001,2
September,MAN,20170908,9,8,2017,251,-2.1307682802690238,-1.3979400086720375,-1.4801720062242814,-1.2365720064370627,-0.2798406965940431,8.125,6.06812252251562,2.5689841977150407,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.9309982829543999,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.05470871410799864,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.01373897384720688,0.4458376321864483,0,0,0.1060208191402691,0,0,0.36078268987328005,0,0,0,0.9607085516885566,0,0,0,1.0296475213349543,1.4283778012990869,19.1,8.35,0.9537596917332287,2.565859619993661,1.2281436075977417,-0.040958607678906384,-0.0809219076239261,-0.2433638917541519,NA,0.11576674239193474,1.0386320819577541,0.03076136,0.07002360345968227,0.07907159716276932,0,0.1471282454748637,4.917387883076331e-4,0.0042289535799091464,0.6215578284917842,0.07749803304268377,0,0,Southern Michigan/Northern Indiana Drift Plains,0.6020599913279624,NaN,0.50740605862413,NaN,0.4252896164467941,NaN,0.39286707579833124,NaN,21.48901806,1.8798060549539855,1
September,MAR,20170906,9,6,2017,249,-1.7746907182741372,-1.3979400086720375,-1.5157001606532141,-1.337242168318426,-0.4122890349810886,7.204545454545455,NA,NA,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.1402614338028532,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.0066078625509975,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8511229133902114,-0.8239087409443188,0,0,0,0,0,0.8163075994319398,0,0,0,0.931330716689589,0,0,0,1.1488647563172298,1.8325408449500582,18.61,8.6,1.1024337056813363,2.4133165318842655,0.4623979978989561,-0.36653154442041347,-2,-0.36351210364663455,19,0.940795426549483,1.6450438163212153,0.178992911,0.1824597914415222,0.11837491800335213,0.011491392765794731,0.4102517700795594,0.05537584545694927,0.07964801954577404,0.0066505304585974655,0.13574773224845071,0,0,Northern Lakes and Forests,0.9637878273455552,12.625,0.8106804752105636,11.016666666666667,0.7075701760979364,10,0.5289995888134351,13.029032258064516,20.68768333,3.08432867738408,1
